"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 27, 2014","125.06","125.30","125.67","123.06","37.10M","-0.29%"
"Apr 20, 2014","125.43","124.07","125.71","122.84","33.00M","0.55%"
"Apr 13, 2014","124.75","127.80","128.25","124.57","26.62M","-1.72%"
"Apr 06, 2014","126.93","125.07","127.37","124.84","25.93M","1.08%"
"Mar 30, 2014","125.57","124.52","125.96","123.11","34.22M","0.81%"
"Mar 23, 2014","124.56","126.87","127.14","123.88","42.80M","-3.04%"
"Mar 16, 2014","128.47","132.73","133.22","127.58","48.92M","-3.48%"
"Mar 09, 2014","133.10","128.88","133.69","128.78","42.53M","3.11%"
"Mar 02, 2014","129.09","130.00","130.59","128.21","36.01M","1.15%"
"Feb 23, 2014","127.62","128.51","129.53","127.15","40.62M","0.03%"
"Feb 16, 2014","127.58","127.42","128.07","126.16","34.97M","0.34%"
"Feb 09, 2014","127.15","122.80","127.38","122.72","46.59M","4.08%"
"Feb 02, 2014","122.17","120.47","122.24","120.32","34.53M","1.73%"
"Jan 26, 2014","120.09","121.65","122.51","119.46","41.69M","-1.80%"
"Jan 19, 2014","122.29","119.23","122.50","119.17","31.24M","1.12%"
"Jan 12, 2014","120.93","120.27","121.06","119.11","30.74M","0.56%"
"Jan 05, 2014","120.26","119.76","120.43","117.11","35.94M","0.81%"
"Dec 29, 2013","119.29","116.37","119.62","114.46","33.00M","1.85%"
"Dec 22, 2013","117.12","115.61","117.38","115.43","17.67M","1.02%"
"Dec 15, 2013","115.94","119.26","120.77","114.50","63.73M","-2.88%"
"Dec 08, 2013","119.38","118.99","122.32","118.03","39.91M","0.70%"
"Dec 01, 2013","118.55","119.20","120.76","117.23","44.58M","-1.78%"
"Nov 24, 2013","120.70","119.18","121.05","119.13","24.83M","0.65%"
"Nov 17, 2013","119.92","123.70","123.96","119.31","38.53M","-3.54%"
"Nov 10, 2013","124.32","123.92","124.91","121.73","29.28M","0.03%"
"Nov 03, 2013","124.28","127.18","127.52","123.62","28.43M","-2.10%"
"Oct 27, 2013","126.95","130.41","131.44","126.05","38.37M","-2.69%"
"Oct 20, 2013","130.46","127.13","130.92","126.79","36.34M","2.85%"
"Oct 13, 2013","126.85","123.90","127.86","122.22","40.16M","3.47%"
"Oct 06, 2013","122.60","127.25","128.45","121.85","50.94M","-3.11%"
"Sep 29, 2013","126.53","127.95","129.14","123.81","56.26M","-1.89%"
"Sep 22, 2013","128.97","127.52","129.58","126.34","39.24M","0.79%"
"Sep 15, 2013","127.96","127.48","132.78","125.15","76.86M","0.11%"
"Sep 08, 2013","127.82","134.13","134.32","126.21","43.58M","-4.72%"
"Sep 01, 2013","134.15","135.46","136.79","131.80","35.47M","-0.35%"
"Aug 25, 2013","134.62","134.88","137.55","134.15","48.26M","-0.21%"
"Aug 18, 2013","134.90","132.33","135.24","131.51","44.02M","1.75%"
"Aug 11, 2013","132.58","129.57","133.27","127.38","55.15M","4.51%"
"Aug 04, 2013","126.86","126.51","127.27","123.55","30.19M","0.40%"
"Jul 28, 2013","126.36","128.45","128.92","126.13","41.09M","-1.88%"
"Jul 21, 2013","128.78","127.65","130.14","126.78","40.54M","2.93%"
"Jul 14, 2013","125.11","124.08","125.70","122.73","32.52M","0.79%"
"Jul 07, 2013","124.13","119.09","124.36","118.93","49.42M","5.11%"
"Jun 30, 2013","118.09","119.94","121.95","116.74","44.85M","-0.86%"
"Jun 23, 2013","119.11","124.31","124.70","114.68","109.86M","-4.75%"
"Jun 16, 2013","125.05","133.89","134.06","123.33","69.95M","-6.98%"
"Jun 09, 2013","134.43","133.30","134.83","132.25","31.34M","0.86%"
"Jun 02, 2013","133.28","134.77","137.62","133.18","43.03M","-0.48%"
"May 26, 2013","133.92","133.68","137.11","132.80","39.57M","0.12%"
"May 19, 2013","133.76","130.88","136.77","130.85","77.91M","2.05%"
"May 12, 2013","131.07","138.46","139.16","131.02","68.80M","-6.11%"
"May 05, 2013","139.60","142.33","142.81","137.26","55.45M","-1.75%"
"Apr 28, 2013","142.09","142.14","142.83","139.30","59.41M","0.84%"
"Apr 21, 2013","140.91","138.15","143.43","135.85","79.81M","4.02%"
"Apr 14, 2013","135.47","136.00","136.75","130.51","200.61M","-5.89%"
"Apr 07, 2013","143.95","152.39","153.85","143.43","95.47M","-5.80%"
"Mar 31, 2013","152.81","154.57","154.93","149.44","56.35M","-1.07%"
"Mar 24, 2013","154.47","154.71","155.62","154.22","27.78M","-0.69%"
"Mar 17, 2013","155.55","155.70","156.43","154.88","38.29M","1.01%"
"Mar 10, 2013","154.00","152.82","154.72","152.65","36.64M","0.84%"
"Mar 03, 2013","152.71","152.45","153.39","151.40","46.77M","0.18%"
"Feb 24, 2013","152.44","153.52","156.80","152.14","63.32M","-0.35%"
"Feb 17, 2013","152.97","155.80","155.84","150.84","70.80M","-1.79%"
"Feb 10, 2013","155.76","159.78","160.05","154.56","64.53M","-3.60%"
"Feb 03, 2013","161.57","161.19","162.96","161.13","41.40M","0.07%"
"Jan 27, 2013","161.45","160.24","163.04","160.02","50.12M","0.50%"
"Jan 20, 2013","160.65","163.48","164.22","160.31","37.52M","-1.50%"
"Jan 13, 2013","163.09","161.88","164.40","161.13","51.55M","1.26%"
"Jan 06, 2013","161.06","159.36","162.56","159.15","50.50M","0.39%"
"Dec 30, 2012","160.44","160.90","164.14","158.89","57.52M","-0.06%"
"Dec 23, 2012","160.54","160.88","161.49","160.05","24.46M","0.13%"
"Dec 16, 2012","160.33","164.16","164.62","158.39","83.77M","-2.32%"
"Dec 09, 2012","164.13","166.11","166.94","163.78","38.23M","-0.62%"
"Dec 02, 2012","165.16","166.11","166.92","163.20","41.82M","-0.54%"
"Nov 25, 2012","166.05","169.56","169.73","165.38","41.44M","-2.10%"
"Nov 18, 2012","169.61","167.75","170.01","166.84","22.19M","2.25%"
"Nov 11, 2012","165.88","168.10","168.28","165.18","37.61M","-1.16%"
"Nov 04, 2012","167.82","163.12","168.54","162.81","51.60M","3.21%"
"Oct 28, 2012","162.60","166.47","167.28","162.30","25.47M","-2.01%"
"Oct 21, 2012","165.93","167.08","167.63","164.60","42.52M","-0.62%"
"Oct 14, 2012","166.97","169.01","169.95","166.23","42.60M","-1.82%"
"Oct 07, 2012","170.06","171.75","172.28","169.81","32.86M","-1.48%"
"Sep 30, 2012","172.62","172.83","174.07","171.59","42.64M","0.42%"
"Sep 23, 2012","171.89","170.63","172.60","168.34","51.84M","-0.04%"
"Sep 16, 2012","171.96","171.77","173.19","170.06","54.97M","0.09%"
"Sep 09, 2012","171.80","167.84","172.23","166.30","70.42M","1.99%"
"Sep 02, 2012","168.44","164.11","169.00","163.66","52.55M","2.57%"
"Aug 26, 2012","164.22","161.77","164.22","159.56","43.59M","1.39%"
"Aug 19, 2012","161.97","156.52","162.45","156.47","59.03M","3.35%"
"Aug 12, 2012","156.72","157.05","157.45","154.83","31.30M","-0.29%"
"Aug 05, 2012","157.18","155.92","157.82","155.74","21.95M","1.05%"
"Jul 29, 2012","155.55","156.84","157.72","153.61","53.06M","-1.26%"
"Jul 22, 2012","157.54","152.50","157.96","152.20","38.27M","2.52%"
"Jul 15, 2012","153.67","154.43","154.75","152.40","40.21M","-0.30%"
"Jul 08, 2012","154.14","153.61","155.18","150.85","37.54M","0.28%"
"Jul 01, 2012","153.71","154.67","157.72","152.95","21.11M","-0.95%"
"Jun 24, 2012","155.19","152.58","155.95","150.15","36.29M","1.67%"
"Jun 17, 2012","152.64","157.46","158.21","151.21","51.86M","-3.29%"
"Jun 10, 2012","157.84","154.83","158.46","153.55","57.13M","2.01%"
"Jun 03, 2012","154.73","157.26","159.20","153.00","65.33M","-1.76%"
"May 27, 2012","157.50","153.47","158.31","148.53","65.54M","3.16%"
"May 20, 2012","152.68","154.11","154.95","148.84","53.62M","-1.21%"
"May 13, 2012","154.55","151.58","155.13","148.60","74.60M","0.64%"
"May 06, 2012","153.56","159.31","159.34","153.24","52.41M","-3.71%"
"Apr 29, 2012","159.47","160.49","162.18","158.37","45.64M","-1.18%"
"Apr 22, 2012","161.38","158.20","161.97","157.76","48.48M","1.15%"
"Apr 15, 2012","159.54","160.51","161.18","158.75","40.79M","-0.81%"
"Apr 08, 2012","160.85","159.72","163.20","158.47","51.82M","1.60%"
"Apr 01, 2012","158.31","161.96","163.56","156.58","49.32M","-2.35%"
"Mar 25, 2012","162.12","163.17","164.89","159.81","53.72M","0.37%"
"Mar 18, 2012","161.53","160.85","162.30","158.13","50.05M","0.14%"
"Mar 11, 2012","161.30","165.33","165.58","158.80","80.65M","-3.05%"
"Mar 04, 2012","166.38","165.77","166.57","161.78","59.74M","0.02%"
"Feb 26, 2012","166.34","172.14","174.00","164.00","92.43M","-3.42%"
"Feb 19, 2012","172.23","169.65","173.77","169.59","51.24M","2.92%"
"Feb 12, 2012","167.35","167.33","168.75","166.17","44.62M","0.13%"
"Feb 05, 2012","167.14","166.96","170.37","166.33","57.50M","-0.30%"
"Jan 29, 2012","167.64","168.19","171.23","167.51","62.24M","-0.79%"
"Jan 22, 2012","168.97","162.32","169.00","160.29","77.48M","4.26%"
"Jan 15, 2012","162.07","161.17","162.09","159.68","37.39M","1.76%"
"Jan 08, 2012","159.26","157.36","161.62","156.19","42.64M","1.31%"
"Jan 01, 2012","157.20","154.76","158.63","154.55","46.35M","3.43%"
"Dec 25, 2011","151.99","155.08","155.55","148.27","52.03M","-2.76%"
"Dec 18, 2011","156.31","155.48","157.53","154.36","47.15M","0.70%"
"Dec 11, 2011","155.23","162.35","163.19","151.71","122.36M","-6.71%"
"Dec 04, 2011","166.40","169.06","169.95","165.53","51.09M","-2.01%"
"Nov 27, 2011","169.82","166.93","170.80","165.98","53.08M","3.93%"
"Nov 20, 2011","163.40","166.61","166.71","162.07","51.72M","-2.52%"
"Nov 13, 2011","167.62","173.74","173.86","166.39","72.81M","-3.64%"
"Nov 06, 2011","173.96","172.85","175.46","168.83","69.10M","1.82%"
"Oct 30, 2011","170.85","167.76","172.04","163.61","66.99M","0.73%"
"Oct 23, 2011","169.62","160.55","170.29","160.22","74.60M","6.33%"
"Oct 16, 2011","159.52","164.00","164.16","156.05","63.40M","-2.37%"
"Oct 09, 2011","163.40","162.05","164.00","160.82","46.20M","2.65%"
"Oct 02, 2011","159.18","161.09","161.58","155.27","78.77M","0.71%"
"Sep 25, 2011","158.06","157.12","162.29","154.19","123.39M","-1.09%"
"Sep 18, 2011","159.80","176.83","176.86","158.55","132.88M","-9.22%"
"Sep 11, 2011","176.03","178.73","179.54","172.56","98.78M","-2.58%"
"Sep 04, 2011","180.70","184.58","185.85","174.45","107.21M","-1.39%"
"Aug 28, 2011","183.24","175.95","183.51","172.88","98.59M","3.25%"
"Aug 21, 2011","177.47","181.95","184.82","165.88","235.39M","-1.38%"
"Aug 14, 2011","179.95","169.32","181.67","168.95","113.87M","5.87%"
"Aug 07, 2011","169.97","165.48","175.13","164.76","222.68M","5.08%"
"Jul 31, 2011","161.75","157.47","163.87","156.78","131.87M","2.19%"
"Jul 24, 2011","158.29","157.60","159.25","156.11","71.59M","1.39%"
"Jul 17, 2011","156.12","155.76","156.58","154.10","84.38M","0.59%"
"Jul 10, 2011","155.20","151.33","155.29","150.20","106.91M","3.29%"
"Jul 03, 2011","150.25","146.96","150.50","146.85","48.98M","3.67%"
"Jun 26, 2011","144.93","145.93","147.42","143.97","62.08M","-0.91%"
"Jun 19, 2011","146.26","150.08","151.86","145.97","81.20M","-2.45%"
"Jun 12, 2011","149.94","148.66","150.29","147.19","68.73M","0.47%"
"Jun 05, 2011","149.24","150.82","151.45","148.69","51.23M","-0.65%"
"May 29, 2011","150.22","149.88","151.13","148.07","55.03M","0.35%"
"May 22, 2011","149.70","147.04","149.92","146.97","61.85M","1.50%"
"May 15, 2011","147.49","145.88","147.78","143.42","69.07M","1.28%"
"May 08, 2011","145.63","146.67","148.19","144.49","82.53M","0.23%"
"May 01, 2011","145.30","151.46","153.61","142.55","158.89M","-4.64%"
"Apr 24, 2011","152.37","147.57","153.03","145.48","102.15M","3.84%"
"Apr 17, 2011","146.74","145.21","147.06","144.63","52.13M","1.17%"
"Apr 10, 2011","145.05","143.28","145.12","140.75","72.26M","0.97%"
"Apr 03, 2011","143.66","140.13","143.84","139.45","61.36M","3.21%"
"Mar 27, 2011","139.19","137.82","140.40","137.68","55.75M","-0.05%"
"Mar 20, 2011","139.26","139.50","141.28","138.66","65.05M","0.64%"
"Mar 13, 2011","138.37","139.33","139.55","135.23","74.83M","0.11%"
